"","week","county_fips","mean_diff","mode_grade_diff","mean_grade_diff","mean_visit","mode_grade_visit","mean_grade_visit","mean_encounters","mode_grade_encounters","mean_grade_encounters"
"18797",15,13211,-0.295784725996729,"D",2,-0.463437130288651,"F",1.57142857142857,-0.746756697475576,"C",2.71428571428571
"18798",15,13213,-0.32383990630798,"D",2,-0.374744354782697,"F",1,-0.822506198975909,"B",3.71428571428571
"18799",15,13215,-0.440965691050407,"D",2.71428571428571,-0.695674792725955,"B",4.14285714285714,2.50119535702756,"F",1
"18800",15,13217,-0.332371126518679,"D",2.14285714285714,-0.53488670538979,"F",1.57142857142857,0.282525500177834,"F",1.14285714285714
"18801",15,13219,-0.444648867906544,"D",2.71428571428571,-0.664634076147103,"D",3.28571428571429,0.142827662452764,"F",1.14285714285714
"18802",15,13221,-0.364956898264496,"D",2.14285714285714,NA,"",NA,-0.982895321494748,"A",5
"18803",15,13223,-0.408019270124531,"D",2.57142857142857,-0.585913347248771,"F",2,1.27197536943925,"F",1
"18804",15,13225,-0.306776186131139,"D",1.71428571428571,-0.718257658515182,"A",4.71428571428571,-0.670557122159782,"D",2.14285714285714
"18805",15,13227,-0.384461152615634,"D",2.42857142857143,-0.388214778773954,"F",1.28571428571429,-0.311112026011436,"F",1.42857142857143
"18806",15,13229,-0.347348629459701,"D",2.14285714285714,-0.34755945850407,"F",1,-0.880334148276309,"B",4
"18807",15,13231,-0.39127654326132,"D",2.42857142857143,-0.414964427591635,"F",1.14285714285714,-0.851877101774711,"B",3.71428571428571
"18808",15,13233,-0.320020674145766,"D",1.85714285714286,-0.47100518467862,"F",1.71428571428571,-0.483733901138869,"D",2
"18809",15,13235,-0.36821446297923,"D",2.28571428571429,-0.456932798609609,"F",1.28571428571429,-0.950059055130103,"A",4.85714285714286
"18810",15,13237,-0.337032884958252,"D",2.14285714285714,-0.321053573089218,"F",1.14285714285714,-0.886345052231862,"B",4
"18811",15,13239,-0.205177437369532,"F",1.57142857142857,NA,"",NA,-0.988792149872322,"A",5
"18812",15,13241,-0.448376538791458,"D",2.57142857142857,-0.354948191296619,"F",1.42857142857143,-0.929557584350496,"B",4.28571428571429
"18813",15,13243,-0.424511172946741,"B",2.71428571428571,NA,"",NA,-0.993027308531675,"A",5
"18814",15,13245,-0.348807605654337,"D",2.14285714285714,-0.663908691589878,"C",3.57142857142857,0.611418710872206,"F",1
"18815",15,13247,-0.382295601872557,"D",2.28571428571429,-0.617939520413088,"D",2.71428571428571,0.632179530486268,"F",1.14285714285714
"18816",15,13249,-0.343500275434598,"D",2.14285714285714,NA,"",NA,-0.96168520713161,"A",5
"18817",15,13251,-0.31172214134533,"D",2.14285714285714,NA,"",NA,-0.986630694972907,"A",5
"18818",15,13253,-0.343556181308246,"D",2.14285714285714,NA,"",NA,-0.927909838995837,"B",4.28571428571429
"18819",15,13255,-0.351985571654485,"D",2.14285714285714,-0.533021929846239,"F",1.57142857142857,0.419753863847186,"F",1
"18820",15,13257,-0.36951114743573,"D",2.42857142857143,-0.424721110028342,"F",1.28571428571429,-0.598110778205629,"D",2
"18821",15,13259,-0.359374482023055,"D",2.28571428571429,NA,"",NA,-0.994191384197803,"A",5
"18822",15,13261,-0.389787973897305,"D",2.28571428571429,-0.668414157179223,"B",3.57142857142857,-0.906485851946691,"B",4.14285714285714
"18823",15,13263,-0.361769699756792,"D",2.28571428571429,NA,"",NA,-0.995420499935702,"A",5
"18824",15,13267,-0.307480956101788,"F",1.85714285714286,-0.357981527412762,"F",1,-0.954150689580879,"A",4.71428571428571
"18825",15,13269,-0.34129593095464,"D",2.14285714285714,NA,"",NA,-0.986130414333709,"A",5
"18826",15,13271,-0.253099403543663,"D",1.57142857142857,NA,"",NA,-0.968083607636767,"A",5
"18827",15,13273,-0.288155968305712,"D",2,NA,"",NA,-0.982388239988913,"A",5
"18828",15,13275,-0.349583630816856,"D",2.28571428571429,-0.563171684707981,"F",1.85714285714286,-0.718829590653056,"D",2.28571428571429
"18829",15,13277,-0.26301384250411,"F",1.57142857142857,-0.648702358966334,"C",3.42857142857143,-0.265302225715727,"F",1.14285714285714
"18830",15,13279,-0.338458206919771,"D",2,-0.492211862789185,"F",1.42857142857143,-0.720351673299586,"D",2.71428571428571
"18831",15,13281,-0.449599852414458,"C",2.71428571428571,-0.6816469620416,"A",3.71428571428571,-0.929995529844334,"B",4.42857142857143
"18832",15,13283,-0.309380058466745,"D",1.85714285714286,NA,"",NA,-0.978769471647605,"A",5
"18833",15,13285,-0.341990281707111,"D",2.14285714285714,-0.537146938196352,"F",1.57142857142857,-0.303815508669723,"F",1.28571428571429
"18834",15,13287,-0.273858608805333,"F",1.71428571428571,NA,"",NA,-0.968405008105395,"A",5
"18835",15,13289,-0.353818097021981,"C",2.28571428571429,-0.484541532354645,"F",1.42857142857143,-0.988811846615387,"A",5
"18836",15,13291,-0.428831328471415,"C",2.85714285714286,-0.36562465082481,"F",1.42857142857143,-0.797963433428428,"C",3
"18837",15,13293,-0.350976909880257,"D",2,-0.4052749240244,"F",1.14285714285714,-0.762004272766679,"D",3
"18838",15,13295,-0.382935610049307,"D",2.57142857142857,-0.387077720578099,"F",1.14285714285714,-0.751206657843991,"D",2.71428571428571
"18839",15,13297,-0.357806141708634,"D",2.14285714285714,-0.500311093900974,"F",1.42857142857143,0.317529259200859,"F",1.14285714285714
"18840",15,13299,-0.355369672391746,"C",2.28571428571429,-0.562926035493401,"F",1.85714285714286,-0.83233482620057,"B",3.57142857142857
"18841",15,13301,-0.10463228136964,"F",1.28571428571429,NA,"",NA,-0.993321658755875,"A",5
"18842",15,13303,-0.359938981482134,"D",2.14285714285714,-0.455202513715433,"F",1.14285714285714,-0.971108975164067,"A",5
"18843",15,13305,-0.327940560333989,"D",2.28571428571429,-0.534181666641624,"F",1.57142857142857,-0.864403477831845,"B",3.85714285714286
"18844",15,13307,-0.455749189600312,"C",2.85714285714286,NA,"",NA,-0.995492235017747,"A",5
"18845",15,13309,-0.331185171828747,"D",2,NA,"",NA,-0.9912666789582,"A",5
"18846",15,13311,-0.438065115014522,"C",2.85714285714286,-0.430709913681524,"F",1.14285714285714,-0.609554814365957,"D",1.85714285714286
"18847",15,13313,-0.337056586199675,"D",2.14285714285714,-0.566344766136496,"F",1.71428571428571,0.0358948549299262,"F",1.14285714285714
"18848",15,13315,-0.336848460678269,"F",2,NA,"",NA,-0.98886119350557,"A",5
"18849",15,13317,-0.311280770262881,"D",1.85714285714286,NA,"",NA,-0.982643693122149,"A",5
"18850",15,13319,-0.372792118883379,"D",2.42857142857143,NA,"",NA,-0.986108984773708,"A",5
"18851",15,13321,-0.355737671315849,"D",2,NA,"",NA,-0.956288274285669,"A",4.71428571428571
"18852",15,15001,-0.624076622829885,"B",4.14285714285714,-0.658278291196635,"C",3.28571428571429,-0.968951051275452,"A",5
"18853",15,15003,-0.625257051394168,"B",4,-0.68692031777981,"B",4.14285714285714,1.8670936932687,"F",1
"18854",15,15007,-0.721556458493943,"A",4.57142857142857,-0.808539050141624,"A",5,-0.929330320361403,"B",4.14285714285714
"18855",15,15009,-0.764181024388638,"A",5,-0.786586587573828,"A",5,-0.846523764799847,"B",3.85714285714286
"18856",15,16001,-0.458322836596,"C",3,-0.683507913719235,"B",4,-0.464832407464411,"D",1.85714285714286
"18857",15,16003,-0.394108533697817,"C",2.28571428571429,NA,"",NA,-0.999605431733203,"A",5
"18858",15,16005,-0.356405977708647,"D",2.14285714285714,-0.663999966372759,"B",3.71428571428571,-0.902524803229488,"B",4.14285714285714
"18859",15,16007,-0.329848182800866,"D",2,NA,"",NA,-0.996148069742474,"A",5
"18860",15,16009,-0.330940631362486,"D",2.14285714285714,NA,"",NA,-0.99618262146114,"A",5
"18861",15,16011,-0.3403323850453,"D",2.14285714285714,-0.455981861396139,"F",1,-0.986257473380463,"A",5
"18862",15,16013,-0.60736254035446,"B",3.85714285714286,-0.653998320802195,"B",3.28571428571429,-0.997730396475092,"A",5
"18863",15,16015,-0.421708617074162,"C",2.57142857142857,-0.962616463584219,"A",5,-0.999477166946706,"A",5
"18864",15,16017,-0.402864442456108,"C",2.71428571428571,-0.432855533381432,"F",1.14285714285714,-0.984843252263199,"A",5
"18865",15,16019,-0.349083562292836,"D",2.28571428571429,-0.568223010923448,"F",1.85714285714286,-0.879540519497785,"B",4.14285714285714
"18866",15,16021,-0.317973177174272,"D",1.85714285714286,NA,"",NA,-0.997690597133207,"A",5
"18867",15,16023,-0.239519210172958,"F",1.57142857142857,NA,"",NA,-0.999697157856889,"A",5
"18868",15,16027,-0.361683543701987,"D",2.28571428571429,-0.550970291988166,"F",1.42857142857143,-0.521569629044952,"D",1.71428571428571
"18869",15,16029,-0.282280034781634,"D",1.71428571428571,NA,"",NA,-0.997442228013305,"A",5
"18870",15,16031,-0.130183986928664,"F",1,NA,"",NA,-0.994432029766077,"A",5
"18871",15,16035,-0.354535593705785,"D",2.14285714285714,NA,"",NA,-0.999245404525617,"A",5
"18872",15,16037,-0.31795990764804,"F",2.14285714285714,NA,"",NA,-0.999768352544945,"A",5
"18873",15,16039,-0.263327347130624,"D",1.57142857142857,-0.440531068168519,"F",1.42857142857143,-0.993398622591226,"A",5
"18874",15,16041,-0.361118118288746,"D",2.28571428571429,NA,"",NA,-0.983872641793516,"A",5
"18875",15,16043,-0.322622823863679,"C",2.14285714285714,-0.504854099896526,"F",2.28571428571429,-0.997121375011222,"A",5
"18876",15,16045,-0.408866079027862,"C",2.71428571428571,-0.221220944828091,"F",1,-0.976124271953183,"A",5
"18877",15,16047,0.0253755968586379,"F",1,NA,"",NA,-0.991964379247015,"A",5
"18878",15,16049,-0.34798807390135,"C",2.28571428571429,NA,"",NA,-0.999517967923,"A",5
"18879",15,16051,-0.273652821687109,"F",1.57142857142857,-0.393799947842697,"F",1.14285714285714,-0.978615409514862,"A",5
"18880",15,16053,-0.0260632952023588,"F",1,-0.0463548360022071,"F",1,-0.955413558308845,"A",4.85714285714286
"18881",15,16055,-0.350923666005319,"D",2.14285714285714,-0.459340884269972,"F",1.42857142857143,-0.75654432690105,"C",2.71428571428571
"18882",15,16057,-0.377313470212473,"D",2.28571428571429,-0.82718012461829,"A",5,-0.986630219071414,"A",5
"18883",15,16059,-0.492710111078317,"C",3,NA,"",NA,-0.999452260972822,"A",5
"18884",15,16061,-0.489590205037789,"B",3.14285714285714,NA,"",NA,-0.996573600794715,"A",5
"18885",15,16063,-0.380724370113172,"D",2.28571428571429,NA,"",NA,-0.99772361186153,"A",5
"18886",15,16065,-0.133388766579605,"F",1.14285714285714,-0.680114633216712,"A",4.14285714285714,-0.865197167325081,"B",4
"18887",15,16067,-0.152002949598205,"F",1.14285714285714,-0.59241218629989,"D",2.42857142857143,-0.967085570023831,"A",5
"18888",15,16069,-0.369172400345668,"D",2.28571428571429,-0.54182522245235,"D",1.71428571428571,-0.957539282860757,"A",5
"18889",15,16071,0.115820878393546,"F",1.28571428571429,NA,"",NA,-0.997505067957853,"A",5
"18890",15,16073,-0.398144741969234,"D",2.71428571428571,NA,"",NA,-0.999144284974405,"A",5
"18891",15,16075,-0.211332358172325,"F",1.28571428571429,NA,"",NA,-0.970437882885241,"A",5
"18892",15,16077,-0.207988708139266,"F",1.28571428571429,NA,"",NA,-0.99733973195453,"A",5
"18893",15,16079,-0.349203518987511,"D",2.14285714285714,NA,"",NA,-0.996655489073122,"A",5
"18894",15,16081,-0.398355050101407,"D",2.57142857142857,NA,"",NA,-0.989788088700824,"A",5
"18895",15,16083,-0.347922156872541,"D",2.14285714285714,-0.525157225356538,"F",1.42857142857143,-0.934688087662962,"B",4.42857142857143
"18896",15,16085,-0.575596912928064,"B",3.71428571428571,NA,"",NA,-0.999020894931276,"A",5
"18897",15,16087,-0.39544270421599,"D",2.42857142857143,NA,"",NA,-0.996741017585473,"A",5
"18898",15,17001,-0.342039921307069,"D",2.28571428571429,-0.585643222393589,"D",2.14285714285714,-0.797994721061937,"C",3
"18899",15,17003,-0.293926796937547,"F",1.71428571428571,NA,"",NA,-0.991951337443377,"A",5
"18900",15,17005,-0.185391537372528,"F",1.42857142857143,NA,"",NA,-0.934486321228714,"B",4.28571428571429
"18901",15,17007,-0.370706474334876,"D",2.42857142857143,-0.604351535944173,"D",2.57142857142857,-0.748416650104996,"C",2.85714285714286
"18902",15,17009,-0.339073698846261,"D",2,NA,"",NA,-0.972201089038912,"A",5
"18903",15,17011,-0.237391004426591,"F",1.42857142857143,-0.558269069363697,"F",1.71428571428571,-0.949161425617512,"A",4.85714285714286
"18904",15,17013,-0.447515968343885,"C",2.85714285714286,NA,"",NA,-0.995451509350181,"A",5
"18905",15,17015,-0.336292491500129,"D",2,NA,"",NA,-0.981548874569784,"A",5
"18906",15,17017,-0.242637092007842,"F",1.57142857142857,NA,"",NA,-0.967398285570378,"A",5
"18907",15,17019,-0.333466497580802,"D",2,-0.720668188887077,"B",4.42857142857143,-0.650341437419661,"D",2.28571428571429
"18908",15,17021,-0.332208435283406,"D",2.14285714285714,-0.38119528035184,"F",1.14285714285714,-0.884701295618262,"B",4
"18909",15,17023,-0.184398944446403,"F",1.14285714285714,-0.298906538563258,"F",1,-0.947079805948809,"A",4.71428571428571
"18910",15,17025,-0.342277283984823,"C",2.14285714285714,-0.434911781393909,"F",1,-0.927204417506123,"B",4.14285714285714
"18911",15,17027,-0.390145033437314,"D",2.28571428571429,-0.422222456529739,"F",1,-0.792748042271961,"B",3.14285714285714
"18912",15,17029,-0.356359535143538,"D",2.28571428571429,-0.563271913624896,"D",2.14285714285714,-0.733029349784947,"D",2.71428571428571
"18913",15,17031,-0.467780136062346,"C",3.14285714285714,-0.727883306586081,"A",4.85714285714286,5.44121861741413,"F",1
"18914",15,17033,-0.457254295189673,"C",2.85714285714286,-0.19021061466461,"F",1,-0.946153713635567,"A",4.71428571428571
"18915",15,17035,-0.175147589066303,"F",1.28571428571429,NA,"",NA,-0.955818359659594,"A",5
"18916",15,17037,-0.423449243850189,"C",2.71428571428571,-0.592082087413063,"D",2.42857142857143,-0.759899513075733,"C",2.85714285714286
"18917",15,17039,-0.344572314645304,"D",2.28571428571429,-0.291925526596251,"F",1,-0.930096094122934,"B",4.28571428571429
"18918",15,17041,-0.332657397499344,"D",2.14285714285714,-0.338943077307211,"F",1,-0.925178557932958,"B",4.14285714285714
"18919",15,17043,-0.510752611318433,"C",3.14285714285714,-0.723635366531568,"A",4.71428571428571,3.11706717282171,"F",1
"18920",15,17045,-0.376431079553082,"D",2.28571428571429,-0.274767279572495,"F",1,-0.944931333803385,"A",4.71428571428571
"18921",15,17047,-0.346075429541457,"D",2.14285714285714,NA,"",NA,-0.975735499636081,"A",5
"18922",15,17049,-0.207361803950339,"F",1.28571428571429,-0.540240432361396,"F",1.85714285714286,-0.768124516733981,"C",2.85714285714286
"18923",15,17051,-0.221401730328609,"F",1.28571428571429,-0.416275273630407,"F",1.14285714285714,-0.954293040257738,"A",5
"18924",15,17053,-0.339993162356806,"D",2.14285714285714,NA,"",NA,-0.964241817999548,"A",5
"18925",15,17055,-0.350140282783752,"D",2.42857142857143,-0.328609675813669,"F",1,-0.771022516623872,"C",2.85714285714286
"18926",15,17057,-0.367565440619745,"D",2.14285714285714,-0.565774456936826,"F",2,-0.909402826173033,"B",4.14285714285714
"18927",15,17059,-0.352909124009037,"D",2.14285714285714,NA,"",NA,-0.992009480179943,"A",5
"18928",15,17061,-0.269921553035699,"D",1.57142857142857,NA,"",NA,-0.985314030021276,"A",5
"18929",15,17063,-0.252674373747992,"F",1.28571428571429,-0.449505539403004,"F",1.42857142857143,-0.486747083819516,"D",1.85714285714286
"18930",15,17065,-0.38455819481863,"D",2.42857142857143,NA,"",NA,-0.975571514124764,"A",5
"18931",15,17067,-0.296920778207024,"F",1.71428571428571,NA,"",NA,-0.988263698782805,"A",5
"18932",15,17069,-0.303226468721496,"F",1.85714285714286,NA,"",NA,-0.990230673713901,"A",5
"18933",15,17071,-0.292671105116463,"D",1.85714285714286,NA,"",NA,-0.985951564052111,"A",5
"18934",15,17073,-0.305653550646574,"F",1.71428571428571,-0.563406052051295,"F",2,-0.920373042759532,"B",4.14285714285714
"18935",15,17075,-0.321426217998616,"D",2.28571428571429,-0.347153365830294,"F",1,-0.967119308728868,"A",5
"18936",15,17077,-0.426475377747346,"C",2.71428571428571,-0.709493257212218,"A",4.28571428571429,-0.840890321344992,"C",3.71428571428571
"18937",15,17079,-0.337777434418677,"D",2.14285714285714,NA,"",NA,-0.988780115343738,"A",5
"18938",15,17081,-0.198084358771123,"F",1.28571428571429,-0.544892226308977,"F",1.85714285714286,-0.749175216374363,"D",2.42857142857143
"18939",15,17083,-0.37805255515717,"D",2.14285714285714,-0.640065495046449,"C",3,-0.89958804245684,"B",4.14285714285714
"18940",15,17085,-0.401503970816067,"D",2.57142857142857,NA,"",NA,-0.976180171251609,"A",5
"18941",15,17087,-0.364046864683917,"D",2.14285714285714,NA,"",NA,-0.953592281454302,"A",5
"18942",15,17089,-0.466491935572623,"C",3.14285714285714,-0.65866464819045,"C",3.28571428571429,0.535761469104722,"F",1
"18943",15,17091,-0.365083589203062,"D",2.28571428571429,-0.627255807872346,"D",2.71428571428571,-0.550325935047625,"D",1.85714285714286
"18944",15,17093,-0.461678247554133,"C",3.14285714285714,-0.555681684584639,"F",1.85714285714286,0.0650911799252171,"F",1.14285714285714
"18945",15,17095,-0.301631846655136,"D",1.85714285714286,-0.539215534252756,"F",1.71428571428571,-0.824124496718267,"B",3.57142857142857
"18946",15,17097,-0.529100404396085,"C",3.28571428571429,-0.683370167752863,"B",4,1.0465020578617,"F",1
"18947",15,17099,-0.288263670743527,"F",1.71428571428571,-0.527000892721219,"F",1.57142857142857,-0.765221353199372,"C",2.85714285714286
"18948",15,17101,-0.400763812607525,"D",2.42857142857143,NA,"",NA,-0.940809007134911,"A",4.57142857142857
"18949",15,17103,-0.327955565284778,"F",1.85714285714286,-0.427094173897319,"F",1.14285714285714,-0.897209479224678,"B",4
"18950",15,17105,-0.308420795081039,"D",1.85714285714286,-0.415738786731494,"F",1.28571428571429,-0.945188925803772,"A",4.71428571428571
"18951",15,17107,-0.249918813450919,"F",1.42857142857143,-0.46490556936658,"F",1.28571428571429,-0.896974455192868,"B",4
"18952",15,17109,-0.400599858517677,"D",2.42857142857143,-0.480053058487158,"F",1,-0.939711110591002,"A",4.57142857142857
"18953",15,17111,-0.490445686560958,"C",3.14285714285714,-0.624292103980636,"C",3,-0.00556262416883548,"F",1.14285714285714
"18954",15,17113,-0.349756971147971,"D",2.14285714285714,-0.740211253157615,"A",4.85714285714286,-0.64363115714541,"D",2.14285714285714
"18955",15,17115,-0.377826368069533,"D",2.28571428571429,-0.544853073569321,"F",1.42857142857143,-0.536953674680745,"D",1.85714285714286
"18956",15,17117,-0.341217311978557,"D",2.14285714285714,-0.461398439991645,"F",1.28571428571429,-0.949426359397139,"A",4.71428571428571
"18957",15,17119,-0.335786608719075,"D",2.28571428571429,-0.58495851145504,"D",2.14285714285714,0.130999191640164,"F",1.14285714285714
"18958",15,17121,-0.31804940076224,"D",2,-0.598064942762785,"D",2.57142857142857,-0.842102479725531,"B",3.71428571428571
"18959",15,17123,-0.368215828541734,"D",2.42857142857143,NA,"",NA,-0.982109736855996,"A",5
"18960",15,17125,-0.350459890213948,"D",2.28571428571429,NA,"",NA,-0.976490327057397,"A",5
"18961",15,17127,-0.272704808877043,"D",1.57142857142857,-0.508169394136262,"F",1.57142857142857,-0.921404784927254,"B",4.14285714285714
"18962",15,17129,-0.369767057572855,"D",2,-0.469233413575633,"F",1.71428571428571,-0.971835456604408,"A",5
"18963",15,17131,-0.365659185140183,"D",2.28571428571429,NA,"",NA,-0.967191406870125,"A",5
"18964",15,17133,-0.442072228103536,"C",3,-0.656112400735522,"B",3.57142857142857,-0.717408786796473,"C",2.57142857142857
"18965",15,17135,-0.365057089724511,"D",2.28571428571429,-0.437123830161422,"F",1.42857142857143,-0.937424000313353,"B",4.42857142857143
"18966",15,17137,-0.261196627834968,"F",1.71428571428571,-0.516203111759625,"F",1.71428571428571,-0.858051515165997,"B",3.71428571428571
"18967",15,17139,-0.391025316072893,"D",2.42857142857143,NA,"",NA,-0.953840609343509,"A",5
"18968",15,17141,-0.325953056506244,"D",2,-0.488128370778822,"F",1,-0.925113020146334,"B",4.14285714285714
"18969",15,17143,-0.416304065142644,"D",2.71428571428571,-0.678462408048978,"B",3.85714285714286,-0.45535052355056,"D",1.85714285714286
"18970",15,17145,-0.426086512767821,"C",2.71428571428571,-0.287397979493363,"F",1,-0.906986012646344,"B",4.14285714285714
"18971",15,17147,-0.401085009085709,"C",2.57142857142857,-0.539088208401169,"D",2.28571428571429,-0.940942608562544,"B",4.42857142857143
"18972",15,17149,-0.247147555957517,"F",1.28571428571429,NA,"",NA,-0.980978896589982,"A",5
"18973",15,17151,-0.235112689414593,"F",1.57142857142857,NA,"",NA,-0.99538892029564,"A",5
"18974",15,17153,-0.267884072160311,"D",1.71428571428571,NA,"",NA,-0.990237193763979,"A",5
"18975",15,17155,-0.430317634528445,"C",2.85714285714286,NA,"",NA,-0.971199814952589,"A",5
"18976",15,17157,-0.394084011141313,"D",2.28571428571429,-0.414722796249158,"F",1.28571428571429,-0.878972776170281,"B",4
"18977",15,17159,-0.282132055221012,"D",1.85714285714286,-0.355784339201645,"F",1.14285714285714,-0.917743809072707,"B",4.14285714285714
"18978",15,17161,-0.421024637267119,"D",2.57142857142857,-0.604591187882732,"D",2.57142857142857,-0.259591971144633,"F",1.14285714285714
"18979",15,17163,-0.344220227257542,"D",2,-0.651948571888161,"C",3.14285714285714,-0.18416269299337,"F",1.14285714285714
"18980",15,17165,-0.379201888697733,"D",2.42857142857143,-0.37664019936921,"F",1.14285714285714,-0.795568949578371,"C",2.85714285714286
"18981",15,17167,-0.383373869572216,"D",2.28571428571429,-0.623365728325572,"D",2.85714285714286,-0.453681442119068,"D",1.85714285714286
"18982",15,17169,-0.331853284632269,"F",2,NA,"",NA,-0.988186113339757,"A",5
"18983",15,17171,-0.260957499638389,"F",1.71428571428571,NA,"",NA,-0.987265100061073,"A",5
"18984",15,17173,-0.378043187727611,"D",2.14285714285714,-0.210157830190696,"F",1,-0.962161642259675,"A",4.85714285714286
"18985",15,17175,-0.410275427379874,"C",2.71428571428571,NA,"",NA,-0.992976284050802,"A",5
"18986",15,17177,-0.381177389309022,"D",2.42857142857143,-0.515398255762575,"F",1.28571428571429,-0.878783966409775,"B",3.85714285714286
"18987",15,17179,-0.413869418249664,"D",2.57142857142857,-0.541743512743101,"F",1.71428571428571,-0.326584509693101,"F",1.42857142857143
"18988",15,17181,-0.309248016865592,"D",2,-0.407086609655598,"F",1,-0.944144552007775,"A",4.57142857142857
"18989",15,17183,-0.272040437851391,"F",1.57142857142857,-0.501163053626992,"F",1.42857142857143,-0.80125630495117,"C",3.14285714285714
"18990",15,17185,-0.423874593209622,"C",2.57142857142857,-0.272700094416966,"F",1.28571428571429,-0.938506541503886,"B",4.14285714285714
"18991",15,17187,-0.318171236758074,"D",2,-0.431920573237471,"F",1,-0.960628568242003,"A",5
"18992",15,17189,-0.290880427440493,"D",1.71428571428571,-0.370674542441105,"F",1,-0.972241252989982,"A",5
"18993",15,17191,-0.348345470052215,"D",2.14285714285714,-0.213510922356173,"F",1,-0.947525556852929,"A",4.85714285714286
"18994",15,17193,-0.356400140013967,"D",2.28571428571429,-0.219189836031801,"F",1,-0.938624006739367,"B",4.28571428571429
"18995",15,17195,-0.362651751385405,"D",2.14285714285714,-0.508464685224622,"F",1.42857142857143,-0.873083504575388,"B",3.85714285714286
"18996",15,17197,-0.407233037484729,"D",2.42857142857143,-0.608750714258814,"D",2.57142857142857,0.868005108257785,"F",1
"18997",15,17199,-0.385215482074299,"D",2.42857142857143,-0.514443712301172,"F",1.57142857142857,-0.326128324138817,"F",1.57142857142857
"18998",15,17201,-0.386968625424633,"D",2.28571428571429,-0.635663048813264,"C",3.14285714285714,0.141367053321398,"F",1.14285714285714
"18999",15,17203,-0.412942279478909,"C",2.57142857142857,-0.36786445175123,"F",1.14285714285714,-0.917056195299773,"B",4.14285714285714
"19000",15,18001,-0.407017865898435,"D",2.57142857142857,-0.387986108994362,"F",1,-0.857028363126413,"B",3.85714285714286
"19001",15,18003,-0.435677663767211,"D",2.57142857142857,-0.633192488500698,"D",3,0.185357485085339,"F",1.14285714285714
"19002",15,18005,-0.405682785143113,"C",2.57142857142857,-0.593431622144288,"F",2.14285714285714,-0.567285091482782,"D",2
"19003",15,18007,-0.406707784931237,"C",2.71428571428571,NA,"",NA,-0.98835264191476,"A",5
"19004",15,18009,-0.31467294352588,"F",1.71428571428571,NA,"",NA,-0.962339301830138,"A",5
"19005",15,18011,-0.34599107821049,"D",2.14285714285714,-0.582433334127971,"F",2.14285714285714,-0.646451043053495,"D",2.28571428571429
"19006",15,18013,-0.447628156876025,"C",2.85714285714286,NA,"",NA,-0.975218711007878,"A",5
"19007",15,18015,-0.384469302027031,"D",2.28571428571429,-0.280922787010736,"F",1,-0.941430582381098,"B",4.28571428571429
"19008",15,18017,-0.35717987388944,"D",2.28571428571429,-0.479447338569753,"F",1.14285714285714,-0.858307656683426,"B",3.71428571428571
"19009",15,18019,-0.317773363665415,"D",2.14285714285714,-0.603028184203426,"D",2.28571428571429,-0.245821802183539,"F",1.14285714285714
"19010",15,18021,-0.282691046382229,"F",1.71428571428571,-0.448273843007784,"F",1.42857142857143,-0.866298358115136,"B",3.85714285714286
"19011",15,18023,-0.331922918578272,"D",2.14285714285714,-0.5396323820065,"F",1.71428571428571,-0.872395603777671,"B",4
"19012",15,18025,-0.300074316967807,"D",1.85714285714286,NA,"",NA,-0.974481906080605,"A",5
"19013",15,18027,-0.390017439738406,"D",2.42857142857143,-0.399094874945958,"F",1,-0.896691682609243,"B",4.14285714285714
"19014",15,18029,-0.425799123634086,"D",2.42857142857143,-0.798449001879822,"A",5,-0.712992339092686,"D",2.71428571428571
"19015",15,18031,-0.35687897442052,"C",2.28571428571429,-0.707945734591647,"A",4.14285714285714,-0.90680263180743,"B",4.14285714285714
"19016",15,18033,-0.375877744291381,"D",2.42857142857143,-0.490694524859288,"F",1,-0.78948513011727,"C",3.14285714285714
"19017",15,18035,-0.377451707807499,"D",2.42857142857143,-0.642716913283077,"C",3.14285714285714,-0.489414573722378,"D",1.71428571428571
"19018",15,18037,-0.449106696785089,"C",2.85714285714286,-0.519861773802404,"F",1.57142857142857,-0.864057258914559,"B",3.85714285714286
"19019",15,18039,-0.400931621347859,"D",2.57142857142857,-0.470311552059183,"F",1.42857142857143,-0.438374460693587,"D",1.71428571428571
"19020",15,18041,-0.428989057589632,"C",2.57142857142857,-0.33398771564979,"F",1.14285714285714,-0.833641201557309,"B",3.71428571428571
"19021",15,18043,-0.42899216209239,"D",2.71428571428571,-0.627356767333935,"D",3,0.378233226200971,"F",1
"19022",15,18045,-0.357151702823595,"D",2.14285714285714,-0.201083680301639,"F",1,-0.957468265989686,"A",4.85714285714286
"19023",15,18047,-0.430999380677149,"D",2.71428571428571,-0.507928419655721,"F",1.57142857142857,-0.928503551446134,"B",4.14285714285714
"19024",15,18049,-0.320944514887404,"F",1.57142857142857,-0.360992056785212,"F",1,-0.931781988219253,"A",4.57142857142857
"19025",15,18051,-0.281472781256046,"F",1.42857142857143,-0.288704149422785,"F",1.14285714285714,-0.873238851931705,"B",4
"19026",15,18053,-0.323812983091471,"F",2,-0.637915919788498,"C",3.28571428571429,-0.770569819262752,"C",2.85714285714286
"19027",15,18055,-0.351922727261414,"D",2.28571428571429,-0.39540465959942,"F",1.28571428571429,-0.934339813881654,"B",4.42857142857143
